isolate,species_final,st,species_st,species_clean,year,acc_coll_date,assembly,period,rep_type_clean,mobtyper_cluster,fusion_status,total_species_st,species_st_clean,plasmid,flanker_window_cluster,flanker_window,flanker_cluster
CPO399,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2017,28/2/2017,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,1000_0,1000,0
CPO399,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2017,28/2/2017,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,1500_0,1500,0
CPO399,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2017,28/2/2017,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,2000_0,2000,0
CPO399,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2017,28/2/2017,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,2500_0,2500,0
CPO399,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2017,28/2/2017,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,3000_0,3000,0
CPO399,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2017,28/2/2017,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,3500_4,3500,4
CPO399,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2017,28/2/2017,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,4000_4,4000,4
CPO399,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2017,28/2/2017,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,4500_1,4500,1
CPO399,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2017,28/2/2017,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,500_0,500,0
CPO399,Enterobacter hormaechei,93,Enterobacter hormaechei 93,Enterobacter cloacae complex,2017,28/2/2017,hybrid,2016-2020,IncHI2A (AA739 AJ058),AA739_AJ058,non_fusion,36,Enterobacter hormaechei 93,IncHI2_CPO017,5000_2,5000,2
CPO400,Enterobacter hormaechei,114,Enterobacter hormaechei 114,Enterobacter cloacae complex,2017,17/3/2017,illumina,2016-2020,IncFIA/IncFIB/IncP (AD444 AN003),NA,NA,23,Enterobacter hormaechei 114,IncFIB_CPO009,NA,NA,NA
CPO401,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,28/5/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO132,0_0,0,0
CPO401,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,28/5/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO132,1000_0,1000,0
CPO401,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,28/5/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO132,1500_1,1500,1
CPO401,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,28/5/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO132,2000_1,2000,1
CPO401,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,28/5/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO132,2500_1,2500,1
CPO401,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,28/5/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO132,3000_1,3000,1
CPO401,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,28/5/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO132,3500_0,3500,0
CPO401,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,28/5/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO132,4000_1,4000,1
CPO401,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,28/5/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO132,4500_5,4500,5
CPO401,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,28/5/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO132,500_0,500,0
CPO401,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,28/5/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO132,5000_1,5000,1
CPO402,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,22/8/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,0_0,0,0
CPO402,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,22/8/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,1000_0,1000,0
CPO402,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,22/8/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,1500_1,1500,1
CPO402,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,22/8/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,2000_1,2000,1
CPO402,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,22/8/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,2500_1,2500,1
CPO402,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,22/8/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,3000_1,3000,1
CPO402,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,22/8/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,3500_0,3500,0
CPO402,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,22/8/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,4000_1,4000,1
CPO402,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,22/8/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,4500_5,4500,5
CPO402,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,22/8/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,500_0,500,0
CPO402,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,22/8/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,5000_1,5000,1
CPO403,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,8/9/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,0_0,0,0
CPO403,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,8/9/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,1000_0,1000,0
CPO403,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,8/9/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,1500_1,1500,1
CPO403,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,8/9/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,2000_1,2000,1
CPO403,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,8/9/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,2500_1,2500,1
CPO403,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,8/9/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,3000_1,3000,1
CPO403,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,8/9/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,3500_0,3500,0
CPO403,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,8/9/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,4000_17,4000,17
CPO403,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,8/9/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,4500_11,4500,11
CPO403,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,8/9/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,500_0,500,0
CPO403,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2017,8/9/2017,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO183,5000_17,5000,17
CPO405,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,31/7/2020,illumina,2016-2020,IncC (AA860 AJ266),NA,NA,47,Serratia marcescens 1,IncAC_CPO183,NA,NA,NA
CPO410,Serratia marcescens,2,Serratia marcescens 2,Serratia marcescens,2020,30/6/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,5,Serratia marcescens 2,IncAC_CPO397,0_0,0,0
CPO410,Serratia marcescens,2,Serratia marcescens 2,Serratia marcescens,2020,30/6/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,5,Serratia marcescens 2,IncAC_CPO397,1000_0,1000,0
CPO410,Serratia marcescens,2,Serratia marcescens 2,Serratia marcescens,2020,30/6/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,5,Serratia marcescens 2,IncAC_CPO397,1500_1,1500,1
CPO410,Serratia marcescens,2,Serratia marcescens 2,Serratia marcescens,2020,30/6/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,5,Serratia marcescens 2,IncAC_CPO397,2000_1,2000,1
CPO410,Serratia marcescens,2,Serratia marcescens 2,Serratia marcescens,2020,30/6/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,5,Serratia marcescens 2,IncAC_CPO397,2500_1,2500,1
CPO410,Serratia marcescens,2,Serratia marcescens 2,Serratia marcescens,2020,30/6/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,5,Serratia marcescens 2,IncAC_CPO397,3000_1,3000,1
CPO410,Serratia marcescens,2,Serratia marcescens 2,Serratia marcescens,2020,30/6/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,5,Serratia marcescens 2,IncAC_CPO397,3500_0,3500,0
CPO410,Serratia marcescens,2,Serratia marcescens 2,Serratia marcescens,2020,30/6/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,5,Serratia marcescens 2,IncAC_CPO397,4000_1,4000,1
CPO410,Serratia marcescens,2,Serratia marcescens 2,Serratia marcescens,2020,30/6/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,5,Serratia marcescens 2,IncAC_CPO397,4500_5,4500,5
CPO410,Serratia marcescens,2,Serratia marcescens 2,Serratia marcescens,2020,30/6/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,5,Serratia marcescens 2,IncAC_CPO397,500_0,500,0
CPO410,Serratia marcescens,2,Serratia marcescens 2,Serratia marcescens,2020,30/6/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,5,Serratia marcescens 2,IncAC_CPO397,5000_1,5000,1
CPO411,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,30/6/2020,illumina,2016-2020,IncC (AA860 AJ266),NA,NA,47,Serratia marcescens 1,IncAC_CPO183,NA,NA,NA
CPO417,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,14/7/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,0_0,0,0
CPO417,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,14/7/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,1000_0,1000,0
CPO417,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,14/7/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,1500_1,1500,1
CPO417,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,14/7/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,2000_1,2000,1
CPO417,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,14/7/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,2500_1,2500,1
CPO417,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,14/7/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,3000_1,3000,1
CPO417,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,14/7/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,3500_0,3500,0
CPO417,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,14/7/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,4000_2,4000,2
CPO417,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,14/7/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,4500_4,4500,4
CPO417,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,14/7/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,500_0,500,0
CPO417,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,14/7/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,5000_3,5000,3
CPO422,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,8/8/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,47,Serratia marcescens 1,IncAC_CPO183,0_0,0,0
CPO422,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,8/8/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,47,Serratia marcescens 1,IncAC_CPO183,1000_0,1000,0
CPO422,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,8/8/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,47,Serratia marcescens 1,IncAC_CPO183,1500_1,1500,1
CPO422,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,8/8/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,47,Serratia marcescens 1,IncAC_CPO183,2000_1,2000,1
CPO422,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,8/8/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,47,Serratia marcescens 1,IncAC_CPO183,2500_1,2500,1
CPO422,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,8/8/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,47,Serratia marcescens 1,IncAC_CPO183,3000_1,3000,1
CPO422,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,8/8/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,47,Serratia marcescens 1,IncAC_CPO183,3500_0,3500,0
CPO422,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,8/8/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,47,Serratia marcescens 1,IncAC_CPO183,4000_1,4000,1
CPO422,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,8/8/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,47,Serratia marcescens 1,IncAC_CPO183,4500_5,4500,5
CPO422,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,8/8/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,47,Serratia marcescens 1,IncAC_CPO183,500_0,500,0
CPO422,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2020,8/8/2020,hybrid,2016-2020,IncC (AA860 AJ266),AA860_AJ266,fusion,47,Serratia marcescens 1,IncAC_CPO183,5000_1,5000,1
CPO429,Klebsiella aerogenes,35-1LV,Klebsiella aerogenes 35-1LV,Klebsiella aerogenes,2020,9/10/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,1,Klebsiella aerogenes - Other STs,IncLM_CPO078,0_0,0,0
CPO429,Klebsiella aerogenes,35-1LV,Klebsiella aerogenes 35-1LV,Klebsiella aerogenes,2020,9/10/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,1,Klebsiella aerogenes - Other STs,IncLM_CPO078,1000_0,1000,0
CPO429,Klebsiella aerogenes,35-1LV,Klebsiella aerogenes 35-1LV,Klebsiella aerogenes,2020,9/10/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,1,Klebsiella aerogenes - Other STs,IncLM_CPO078,1500_2,1500,2
CPO429,Klebsiella aerogenes,35-1LV,Klebsiella aerogenes 35-1LV,Klebsiella aerogenes,2020,9/10/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,1,Klebsiella aerogenes - Other STs,IncLM_CPO078,2000_2,2000,2
CPO429,Klebsiella aerogenes,35-1LV,Klebsiella aerogenes 35-1LV,Klebsiella aerogenes,2020,9/10/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,1,Klebsiella aerogenes - Other STs,IncLM_CPO078,2500_4,2500,4
CPO429,Klebsiella aerogenes,35-1LV,Klebsiella aerogenes 35-1LV,Klebsiella aerogenes,2020,9/10/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,1,Klebsiella aerogenes - Other STs,IncLM_CPO078,3000_5,3000,5
CPO429,Klebsiella aerogenes,35-1LV,Klebsiella aerogenes 35-1LV,Klebsiella aerogenes,2020,9/10/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,1,Klebsiella aerogenes - Other STs,IncLM_CPO078,3500_6,3500,6
CPO429,Klebsiella aerogenes,35-1LV,Klebsiella aerogenes 35-1LV,Klebsiella aerogenes,2020,9/10/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,1,Klebsiella aerogenes - Other STs,IncLM_CPO078,4000_7,4000,7
CPO429,Klebsiella aerogenes,35-1LV,Klebsiella aerogenes 35-1LV,Klebsiella aerogenes,2020,9/10/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,1,Klebsiella aerogenes - Other STs,IncLM_CPO078,4500_17,4500,17
CPO429,Klebsiella aerogenes,35-1LV,Klebsiella aerogenes 35-1LV,Klebsiella aerogenes,2020,9/10/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,1,Klebsiella aerogenes - Other STs,IncLM_CPO078,500_0,500,0
CPO429,Klebsiella aerogenes,35-1LV,Klebsiella aerogenes 35-1LV,Klebsiella aerogenes,2020,9/10/2020,hybrid,2016-2020,IncL/M (AA002 AH532),AA002_AH532,non_fusion,1,Klebsiella aerogenes - Other STs,IncLM_CPO078,5000_22,5000,22
CPO458,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2002,27/8/2002,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,0_0,0,0
CPO458,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2002,27/8/2002,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,1000_0,1000,0
CPO458,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2002,27/8/2002,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,1500_1,1500,1
CPO458,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2002,27/8/2002,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,2000_1,2000,1
CPO458,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2002,27/8/2002,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,2500_1,2500,1
CPO458,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2002,27/8/2002,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,3000_1,3000,1
CPO458,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2002,27/8/2002,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,3500_0,3500,0
CPO458,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2002,27/8/2002,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,4000_2,4000,2
CPO458,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2002,27/8/2002,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,4500_4,4500,4
CPO458,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2002,27/8/2002,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,500_0,500,0
CPO458,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2002,27/8/2002,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,47,Serratia marcescens 1,IncAC_CPO185,5000_3,5000,3
CPO459,Pseudomonas aeruginosa,111,Pseudomonas aeruginosa 111,Pseudomonas aeruginosa,2004,26/1/2004,hybrid,2002-2010,Pseudomonas,AE985_AO877,non_fusion,35,Pseudomonas aeruginosa 111,IncFIB(pQil)_CPO179,NA,NA,NA
CPO460,Serratia marcescens,1,Serratia marcescens 1,Serratia marcescens,2004,28/1/2004,illumina,2002-2010,IncC (AA860 AJ266),NA,NA,47,Serratia marcescens 1,IncAC_CPO183,NA,NA,NA
CPO463,Klebsiella pneumoniae,34,Klebsiella pneumoniae 34,Klebsiella pneumoniae complex,2004,15/2/2004,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncAC_CPO183,0_0,0,0
CPO463,Klebsiella pneumoniae,34,Klebsiella pneumoniae 34,Klebsiella pneumoniae complex,2004,15/2/2004,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncAC_CPO183,1000_0,1000,0
CPO463,Klebsiella pneumoniae,34,Klebsiella pneumoniae 34,Klebsiella pneumoniae complex,2004,15/2/2004,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncAC_CPO183,1500_1,1500,1
CPO463,Klebsiella pneumoniae,34,Klebsiella pneumoniae 34,Klebsiella pneumoniae complex,2004,15/2/2004,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncAC_CPO183,2000_1,2000,1
CPO463,Klebsiella pneumoniae,34,Klebsiella pneumoniae 34,Klebsiella pneumoniae complex,2004,15/2/2004,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncAC_CPO183,2500_1,2500,1
CPO463,Klebsiella pneumoniae,34,Klebsiella pneumoniae 34,Klebsiella pneumoniae complex,2004,15/2/2004,hybrid,2002-2010,IncC (AA860 AJ266),AA860_AJ266,non_fusion,1,Klebsiella pneumoniae complex - Other STs,IncAC_CPO183,3000_1,3000,1
